date,province,salinity_ppt,temperature_c,rainfall_mm,humidity_pct,ph,water_level_cm,risk_index,risk_label,season
2024-12-15,Soc Trang,2.59,27.9,0.0,67.0,7.48,57.5,47,Medium,Dry
2024-12-15,Bac Lieu,3.18,27.7,0.0,69.0,7.39,53.3,51,Medium,Dry
2024-12-15,Ben Tre,2.5,27.7,0.0,66.0,7.47,53.0,46,Medium,Dry
2024-12-15,Ca Mau,3.99,26.6,0.0,66.0,7.36,50.2,54,Medium,Dry
2024-12-16,Kien Giang,2.43,27.4,2.2,66.0,7.61,51.6,44,Medium,Dry
2024-12-16,Soc Trang,2.9,27.6,0.0,65.0,7.47,53.3,49,Medium,Dry
2024-12-16,Bac Lieu,3.27,27.8,0.0,64.0,7.39,60.3,53,Medium,Dry
2024-12-16,Ben Tre,2.75,27.2,0.0,65.0,7.54,47.2,47,Medium,Dry
2024-12-16,Ca Mau,3.08,27.9,0.0,64.0,7.35,62.2,51,Medium,Dry
2024-12-17,Kien Giang,2.09,27.8,0.0,64.0,7.59,54.1,44,Medium,Dry
2024-12-17,Soc Trang,3.02,27.0,0.0,64.0,7.41,54.1,48,Medium,Dry
2024-12-17,Bac Lieu,3.6,27.9,0.0,67.0,7.37,55.7,55,Medium,Dry
2024-12-17,Ben Tre,2.76,27.7,0.0,66.0,7.64,54.3,48,Medium,Dry
2024-12-17,Ca Mau,3.52,27.3,0.0,65.0,7.4,51.9,53,Medium,Dry
2024-12-18,Kien Giang,2.35,27.7,4.3,65.0,7.68,57.7,44,Medium,Dry
2024-12-18,Soc Trang,3.31,27.9,0.0,67.0,7.55,53.4,53,Medium,Dry
2024-12-18,Bac Lieu,3.1,27.8,0.0,69.0,7.28,51.8,51,Medium,Dry
2024-12-18,Ben Tre,3.29,26.4,0.0,67.0,7.48,56.9,48,Medium,Dry
2024-12-18,Ca Mau,3.82,27.6,0.0,64.0,7.34,53.5,56,Medium,Dry
2024-12-19,Kien Giang,3.08,28.2,5.0,67.0,7.5,51.1,51,Medium,Dry
2024-12-19,Soc Trang,3.23,27.3,0.0,62.0,7.48,61.0,51,Medium,Dry
2024-12-19,Bac Lieu,3.47,27.1,0.0,68.0,7.44,53.5,51,Medium,Dry
2024-12-19,Ben Tre,3.64,28.0,0.0,70.0,7.46,48.1,55,Medium,Dry
2024-12-19,Ca Mau,3.65,27.4,0.0,67.0,7.29,52.9,54,Medium,Dry
2024-12-20,Kien Giang,3.0,28.0,0.0,61.0,7.54,53.1,52,Medium,Dry
2024-12-20,Soc Trang,3.29,27.6,0.0,65.0,7.43,51.1,52,Medium,Dry
2024-12-20,Bac Lieu,3.61,28.0,0.0,65.0,7.42,50.7,56,Medium,Dry
2024-12-20,Ben Tre,3.12,27.9,0.0,67.0,7.57,56.6,51,Medium,Dry
2024-12-20,Ca Mau,3.62,27.8,0.0,68.0,7.36,49.1,55,Medium,Dry
2024-12-21,Kien Giang,3.05,27.6,9.4,65.0,7.59,47.4,48,Medium,Dry
2024-12-21,Soc Trang,3.05,28.4,0.0,66.0,7.5,59.0,52,Medium,Dry
2024-12-21,Bac Lieu,3.94,27.8,0.0,65.0,7.44,57.1,57,Medium,Dry
2024-12-21,Ben Tre,2.96,28.1,0.0,63.0,7.59,53.2,51,Medium,Dry
2024-12-21,Ca Mau,3.9,27.8,0.0,67.0,7.37,53.8,57,Medium,Dry
2024-12-22,Kien Giang,2.91,27.8,7.6,71.0,7.63,57.9,47,Medium,Dry
2024-12-22,Soc Trang,3.0,27.8,0.0,66.0,7.48,59.1,50,Medium,Dry
2024-12-22,Bac Lieu,3.55,28.0,0.0,66.0,7.35,58.7,55,Medium,Dry
2024-12-22,Ben Tre,3.32,28.0,0.0,67.0,7.43,53.2,53,Medium,Dry
2024-12-22,Ca Mau,4.46,27.6,0.0,64.0,7.36,53.8,61,Medium,Dry
2024-12-23,Kien Giang,2.64,27.1,0.0,66.0,7.64,54.8,45,Medium,Dry
2024-12-23,Soc Trang,3.47,27.3,0.0,65.0,7.48,55.9,52,Medium,Dry
2024-12-23,Bac Lieu,3.95,27.5,0.0,66.0,7.41,50.5,56,Medium,Dry
2024-12-23,Ben Tre,3.32,27.4,0.0,65.0,7.55,51.1,52,Medium,Dry
2024-12-23,Ca Mau,4.4,27.7,0.0,71.0,7.34,49.5,60,Medium,Dry
2024-12-24,Kien Giang,2.91,27.9,0.0,66.0,7.52,56.7,50,Medium,Dry
2024-12-24,Soc Trang,3.23,27.3,0.0,65.0,7.5,57.0,51,Medium,Dry
2024-12-24,Bac Lieu,3.34,28.1,0.0,65.0,7.46,49.3,54,Medium,Dry
2024-12-24,Ben Tre,3.07,28.0,0.0,64.0,7.52,51.7,52,Medium,Dry
2024-12-24,Ca Mau,4.67,28.0,0.5,68.0,7.28,53.0,63,Medium,Dry
2024-12-25,Kien Giang,2.99,27.8,0.0,61.0,7.54,46.4,51,Medium,Dry
2024-12-25,Soc Trang,3.19,27.7,0.0,67.0,7.46,54.3,51,Medium,Dry
2024-12-25,Bac Lieu,3.62,27.8,0.0,67.0,7.49,54.6,55,Medium,Dry
2024-12-25,Ben Tre,3.48,27.6,0.0,69.0,7.51,56.0,53,Medium,Dry
2024-12-25,Ca Mau,4.49,28.1,0.0,64.0,7.32,50.2,63,Medium,Dry
2024-12-26,Kien Giang,2.7,27.8,0.0,67.0,7.64,55.9,48,Medium,Dry
2024-12-26,Soc Trang,3.78,28.2,0.0,69.0,7.38,48.3,57,Medium,Dry
2024-12-26,Bac Lieu,4.34,27.8,0.0,65.0,7.35,52.9,60,Medium,Dry
2024-12-26,Ben Tre,3.46,27.8,0.0,68.0,7.52,51.1,53,Medium,Dry
2024-12-26,Ca Mau,4.68,28.4,0.0,64.0,7.32,55.1,65,Medium,Dry
2024-12-27,Kien Giang,3.06,27.5,0.0,72.0,7.52,56.7,49,Medium,Dry
2024-12-27,Soc Trang,3.86,27.7,0.0,68.0,7.52,63.5,56,Medium,Dry
2024-12-27,Bac Lieu,3.94,28.0,0.0,67.0,7.37,56.4,58,Medium,Dry
2024-12-27,Ben Tre,3.07,27.3,0.0,64.0,7.56,57.3,50,Medium,Dry
2024-12-27,Ca Mau,3.91,27.3,16.6,68.0,7.46,55.4,51,Medium,Dry
2024-12-28,Kien Giang,3.17,27.3,0.0,64.0,7.52,46.1,50,Medium,Dry
2024-12-28,Soc Trang,3.8,28.0,0.0,69.0,7.43,54.1,56,Medium,Dry
2024-12-28,Bac Lieu,3.87,28.0,0.0,68.0,7.42,52.7,57,Medium,Dry
2024-12-28,Ben Tre,3.46,28.1,0.0,64.0,7.47,48.6,55,Medium,Dry
2024-12-28,Ca Mau,4.99,28.3,0.0,65.0,7.27,50.5,67,High,Dry
2024-12-29,Kien Giang,3.5,28.2,0.4,67.0,7.5,50.9,55,Medium,Dry
2024-12-29,Soc Trang,4.08,28.2,0.0,70.0,7.45,50.3,59,Medium,Dry
2024-12-29,Bac Lieu,4.7,27.4,0.0,67.0,7.42,52.3,62,Medium,Dry
2024-12-29,Ben Tre,3.81,28.2,0.0,68.0,7.5,49.0,57,Medium,Dry
2024-12-29,Ca Mau,4.57,26.9,0.0,66.0,7.28,53.7,59,Medium,Dry
2024-12-30,Kien Giang,3.4,28.2,0.0,65.0,7.58,54.9,55,Medium,Dry
2024-12-30,Soc Trang,3.69,28.1,0.0,68.0,7.39,56.2,56,Medium,Dry
2024-12-30,Bac Lieu,4.29,28.0,0.0,64.0,7.35,44.9,61,Medium,Dry
2024-12-30,Ben Tre,3.54,27.9,0.0,66.0,7.47,53.7,55,Medium,Dry
2024-12-30,Ca Mau,4.98,28.6,0.0,68.0,7.21,52.3,67,High,Dry
